"Lenovo T560 15"" Laptop 2.4GHz Core i5 6th Gen 4GB RAM (Grade C no battery)",$255.00,US,,https://www.ebay.com/itm/Lenovo-T560-15-Laptop-2-4GHz-Core-i5-6th-Gen-4GB-RAM-Grade-C-no-battery/373376069180?hash=item56eef2ae3c:g:qKoAAOSwYBRfyA2s
"Dell Latitude E5430 with Camera, 14, Intel Core i5, 4GB Ram, 500 GB HDD",$290.00,C,,https://www.ebay.com/itm/Dell-Latitude-E5430-with-Camera-14-Intel-Core-i5-4GB-Ram-500-GB-HDD/114554076494?hash=item1aabf47d4e:g:Rv8AAOSwH9tfx9iX
"HP Laptop Mit Neu SSD 240GB, 4GB Ram, Intel Celeron Braswell 14nm, Windows 10",220.00,EUR,,https://www.ebay.com/itm/HP-Laptop-Mit-Neu-SSD-240GB-4GB-Ram-Intel-Celeron-Braswell-14nm-Windows-10/284101816749?hash=item4225c9b1ad:g:GDMAAOSwWkRfyBcg
"HP Spectre x360 15.6"" 512gb SSD, Intel Core i7-8750H, 8GB RAM, NVIDIA GTX 1050ti","1,150.00",GBP,,https://www.ebay.com/itm/HP-Spectre-x360-15-6-512gb-SSD-Intel-Core-i7-8750H-8GB-RAM-NVIDIA-GTX-1050ti/124452709402?_trkparms=ispr%3D1&hash=item1cf9f5a41a:g:z3MAAOSwS3pfupKk&amdata=enc%3AAQAFAAACYBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickkp2NA0WuhQytmt4dbStg00IfrGe%252FiubjQv7k%252FZ%252Blp8LG6GLMjUfHY62Pu5Vd6ywUbGTvMyV2eBFQ9t5MepHvYKJ9CQYcZSZYpI2Gk7bvz%252BbmCry%252Fv8D%252BrRjeJLKN%252FdHpe70KYvozqcgx1rlk5FHjYkQP78qAfT%252B09BrWLOOe652om86NdmWj47iHf22fSPy%252BsBJYWXs3XJ08J6jFcfgAMFxilL663rZI9wetL%252FXl%252FwcwpTyWgz6sciG%252FeknA5824XPEpH8goQW6DIlKYALerqJrBgP3Ua9Ir2THTbcm8ny5DXNIvD%252Bs42k%252Fj7%252BeT7gTU3dC5pK5cn6hjd2%252BmWzU9PSb4OFgFGmlmoZP%252F6STQVnXu74qqHidAYf9edL4MvhdyLVAAuJh7wg2MvSm477FbZcnMacjeTDphcCpi%252Fy4zajBnG07xSHMUq7NGSgL4Wzn9moxxyoUQGX%252FEU0DckFYoWY5KAZcIE%252B05%252FGbJHvfQ%252BYgA7NBZtjlpjPsn4FZhnSXMjuVN7a4CWaQBRtDYTrYnlqwP5ah%252FrkeXYGttOff7DxvgzIqM3T9ozef%252F4PbltQ9a6Ppi%252BBdYZckOcj9V90YU5M5ev73x%252F92fxxG%252F23cp%252Fsv1KYufFKPiEZ3iqREe7DfSbB9WCPb3D3JHAnZMBcDadjeGlcb391y6WMq5SPV0tJFTUq%252BIp%252BMaetEKO9Jczezt%252BurYL99Erbr1cd%252FM5J2kcRpLI%252BW4hQOkBw%252F36UDffy0fbNd74ltrNbMCccOS9YIYH%7Ccksum%3A12445270940232b0973580cb45d0a4206044e21c5822%7Campid%3APL_CLK%7Cclp%3A2334524
"NEW HP Pavilion 15.6"" FHD AMD Ryzen 5 4500 8GB RAM 512GB SSD Win 10 Horizon Blue",$579.99,US,24,https://www.ebay.com/itm/NEW-HP-Pavilion-15-6-FHD-AMD-Ryzen-5-4500-8GB-RAM-512GB-SSD-Win-10-Horizon-Blue/284083188747?epid=24042431051&_trkparms=ispr%3D1&hash=item4224ad740b:g:jvsAAOSwlAdfsqgi&amdata=enc%3AAQAFAAACYBaobrjLl8XobRIiIML1V4Imu%252Fn%252BzU5L90Z278x5ickk7PdDazAlGltMLJlUhrWsD33Q8QGukS3%252Fn4Xn7AJVIlnzqEwaGXi9aYWc%252FJkoZDzBBCGP5TxfryyV81LbMFj%252F%252F1GH8vwWtHAFOUcmpx5mXNjJrClHcocC7G8EKCT1fFGWOEDAEr7xlZiLo03sVqKnJfpiI8s4P41rEOz8XHkAyDDKonBWk272J92qribckPWrRi3vDQ9SQgnY%252FYuESOJ%252FoVt9ylqA6Pprx7NyLUyzC%252B%252Byj6iSSbLuvKyGrRCTBnjaEcit1KqX08gXwvyCwNDuRmTmZRf%252Fqi2TPq5ScjTeMrbQa17efP7kmhajCXH1LttlvybgvU6juRs0tsPJSFPU4keoR1AVU3efvZsx%252B96QAzsyAeKrfvjbtXP%252FC%252BkqJZDjAV2bBwxGAOuknjh8vqVZ4YZBqzjPfx1DS%252FkdDkd6Px%252F%252BrU2vvRxjvdnP1YW583S9YeXzhMM5EkLSrS21a5QhfKXj42pH9IWFMK9Feam2q0CpnWrgBLK5UQCC1fUh%252FGG0Cp1QYhbj9xZm7j0cpBLF1rEClLsWuVr3MiCn%252FfKExhSysVEMYQ5MUt9QqZtAu1rJAiZtKGuY1RjVW2IYk9lVzPjT2qnM4%252Bx34DJo9SKiyE9h3gNnGG%252FThoPi4lNB46kw7sNl08KQPUvRxsVKf2V%252BGGUk%252BMmoO9txmqozYTDHGyKrV6bt3wv0dXnz4KxuYCXRYyMgnaYVrqO6Okp023ikuPlj%252FQ83ns4ZU0zcOzgnrl%252BcpvYsOqbMh7Qol%252BCVawf4%7Ccksum%3A28408318874732b0973580cb45d0a4206044e21c5822%7Campid%3APL_CLK%7Cclp%3A2334524
"Acer E1-521-0694, 15.6, AMD, 6GB Ram, 500 GB HDD",$210.00,C,,https://www.ebay.com/itm/Acer-E1-521-0694-15-6-AMD-6GB-Ram-500-GB-HDD/114554228442?hash=item1aabf6ceda:g:BqsAAOSw~Hpfx93P
"HP Zbook 14 G2 Workstation, i7-5600u 16GB RAM 256GB SSD+500GB HDD  FirePro M4150",$599.99,C,,https://www.ebay.com/itm/HP-Zbook-14-G2-Workstation-i7-5600u-16GB-RAM-256GB-SSD-500GB-HDD-FirePro-M4150/264961711737?hash=item3db0f2de79:g:I90AAOSw2dFfhLN6
"Lenovo T460s 20FA-S08F00 14"" Laptop 2.4GHz i5 6th Gen 4GB RAM (Grade B no caddy)",$240.00,US,1,https://www.ebay.com/itm/Lenovo-T460s-20FA-S08F00-14-Laptop-2-4GHz-i5-6th-Gen-4GB-RAM-Grade-B-no-caddy/373376064718?hash=item56eef29cce:g:47YAAOSwH-RfyAyp
"Lenovo ideapad z580, 15.6, Intel Core i7, 4GB Ram, 500 GB HDD",$310.00,C,,https://www.ebay.com/itm/Lenovo-ideapad-z580-15-6-Intel-Core-i7-4GB-Ram-500-GB-HDD/114554102279?hash=item1aabf4e207:g:mhMAAOSwU55fx8rv
"Sony PCG-81214L, 15.6, Intel Core i5, 4GB Ram, 500 GB HDD",$215.00,C,,https://www.ebay.com/itm/Sony-PCG-81214L-15-6-Intel-Core-i5-4GB-Ram-500-GB-HDD/114554262115?hash=item1aabf75263:g:1S0AAOSwTPRfx-YE
HP Envy x360 13-ag0502sa AMD Ryzen 5 2500U 8GB RAM 256GB SSD 13.3'' Touch,549.00,GBP,,https://www.ebay.com/itm/HP-Envy-x360-13-ag0502sa-AMD-Ryzen-5-2500U-8GB-RAM-256GB-SSD-13-3-Touch/333811659227?hash=item4db8b9b1db:g:w3gAAOSwHbpfx~3X
"Argento Lenovo 330-14AST 14 "" HD Dual Core AMD A6 3GHz 4GB RAM 1TB HDD Laptop",312.16,EUR,,https://www.ebay.com/itm/Argento-Lenovo-330-14AST-14-HD-Dual-Core-AMD-A6-3GHz-4GB-RAM-1TB-HDD-Laptop/303792948350?hash=item46bb78847e:g:aTwAAOSwNjdfx9jE
"PC PORTABLE ASUS PRO 15""- 500Go - 4Go RAM - Win10 64 - DVD - WIFI",350.00,EUR,,https://www.ebay.com/itm/PC-PORTABLE-ASUS-PRO-15-500Go-4Go-RAM-Win10-64-DVD-WIFI/303793247414?hash=item46bb7d14b6:g:MZIAAOSwU55fxCcA
"Microsoft Surface Book 3 15"" (2TB SSD, Intel Core i7 10th Gen., 3.90 GHz, 32GB)","$2,700.00",US,,https://www.ebay.com/itm/Microsoft-Surface-Book-3-15-2TB-SSD-Intel-Core-i7-10th-Gen-3-90-GHz-32GB/124469085401?epid=20038174964&hash=item1cfaef84d9:g:aR0AAOSw0dVfyA-U
